colour	x	y	group	showSelectedlegendcolour	showSelected.variable	showSelected.value	PANEL
#EE82EE	113.585627162183	0.89261871129428	1	prediction	degrees01	119	1
#EE82EE	113.585627162183	0.875978194355221	1	prediction	degrees01	162	1
#EE82EE	113.585627162183	0.77949913670173	1	prediction	degrees01	219	1
#EE82EE	113.585627162183	0.86240812711381	1	prediction	degrees01	297	1
#EE82EE	113.585627162183	0.935965204438192	1	prediction	degrees01	402	1
#EE82EE	113.585627162183	0.860325739858923	1	prediction	degrees01	545	1
#EE82EE	113.585627162183	0.94182653327451	1	prediction	degrees01	738	1
#EE82EE	113.585627162183	0.496200492397085	1	prediction	degrees01	1000	1
#EE82EE	124.401861735497	1.04632893128422	1	prediction	degrees01	3	1
#EE82EE	124.401861735497	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	124.401861735497	0.684461556316986	1	prediction	degrees01	5	1
#EE82EE	124.401861735497	0.789423624869927	1	prediction	degrees01	7	1
#EE82EE	124.401861735497	0.795913255339901	1	prediction	degrees01	10	1
#EE82EE	124.401861735497	0.77736746887681	1	prediction	degrees01	14	1
#EE82EE	124.401861735497	0.813078851948669	1	prediction	degrees01	19	1
#EE82EE	124.401861735497	0.844264189939559	1	prediction	degrees01	26	1
#EE82EE	124.401861735497	0.887824774882358	1	prediction	degrees01	35	1
#EE82EE	124.401861735497	0.907723247715179	1	prediction	degrees01	48	1
#EE82EE	124.401861735497	0.916570146729099	1	prediction	degrees01	65	1
#EE82EE	124.401861735497	0.896573530705819	1	prediction	degrees01	88	1
#EE82EE	124.401861735497	0.893703046157714	1	prediction	degrees01	119	1
#EE82EE	124.401861735497	0.879376339425399	1	prediction	degrees01	162	1
#EE82EE	124.401861735497	0.708705577026443	1	prediction	degrees01	219	1
#EE82EE	124.401861735497	0.867435251011175	1	prediction	degrees01	297	1
#EE82EE	124.401861735497	0.813755330444939	1	prediction	degrees01	402	1
#EE82EE	124.401861735497	0.858181134662887	1	prediction	degrees01	545	1
#EE82EE	124.401861735497	0.622958195021053	1	prediction	degrees01	738	1
#EE82EE	124.401861735497	0.579299164253948	1	prediction	degrees01	1000	1
#EE82EE	125.195709508382	1.04360042414845	1	prediction	degrees01	3	1
#EE82EE	125.195709508382	1.04954974596962	1	prediction	degrees01	4	1
#EE82EE	125.195709508382	0.683043420948651	1	prediction	degrees01	5	1
#EE82EE	125.195709508382	0.786600615288282	1	prediction	degrees01	7	1
#EE82EE	125.195709508382	0.792937025849177	1	prediction	degrees01	10	1
#EE82EE	125.195709508382	0.775035600149547	1	prediction	degrees01	14	1
#EE82EE	125.195709508382	0.810205499294148	1	prediction	degrees01	19	1
#EE82EE	125.195709508382	0.841511282923768	1	prediction	degrees01	26	1
#EE82EE	125.195709508382	0.886493944282254	1	prediction	degrees01	35	1
#EE82EE	125.195709508382	0.906012322398836	1	prediction	degrees01	48	1
#EE82EE	125.195709508382	0.916499829393332	1	prediction	degrees01	65	1
#EE82EE	125.195709508382	0.896519026209201	1	prediction	degrees01	88	1
#EE82EE	125.195709508382	0.89347414124961	1	prediction	degrees01	119	1
#EE82EE	125.195709508382	0.879540566178226	1	prediction	degrees01	162	1
#EE82EE	125.195709508382	0.709659948421811	1	prediction	degrees01	219	1
#EE82EE	125.195709508382	0.867991736848902	1	prediction	degrees01	297	1
#EE82EE	125.195709508382	0.615605440877252	1	prediction	degrees01	402	1
#EE82EE	125.195709508382	0.85857875316524	1	prediction	degrees01	545	1
#EE82EE	125.195709508382	0.606787999167775	1	prediction	degrees01	738	1
#EE82EE	125.195709508382	0.608881682104141	1	prediction	degrees01	1000	1
#EE82EE	125.603403112023	1.04219921552934	1	prediction	degrees01	3	1
#EE82EE	125.603403112023	1.04732436192016	1	prediction	degrees01	4	1
#EE82EE	125.603403112023	0.682315034646416	1	prediction	degrees01	5	1
#EE82EE	125.603403112023	0.785150724545693	1	prediction	degrees01	7	1
#EE82EE	125.603403112023	0.791408287507367	1	prediction	degrees01	10	1
#EE82EE	125.603403112023	0.773836215002992	1	prediction	degrees01	14	1
#EE82EE	125.603403112023	0.808727092166269	1	prediction	degrees01	19	1
#EE82EE	125.603403112023	0.840094169789026	1	prediction	degrees01	26	1
#EE82EE	125.603403112023	0.885794575031678	1	prediction	degrees01	35	1
#EE82EE	125.603403112023	0.905113162847723	1	prediction	degrees01	48	1
#EE82EE	125.603403112023	0.916426160353351	1	prediction	degrees01	65	1
#EE82EE	125.603403112023	0.896470531153138	1	prediction	degrees01	88	1
#EE82EE	125.603403112023	0.893338274983702	1	prediction	degrees01	119	1
#EE82EE	125.603403112023	0.879615765455292	1	prediction	degrees01	162	1
#EE82EE	125.603403112023	0.710477730956488	1	prediction	degrees01	219	1
#EE82EE	125.603403112023	0.868280862268275	1	prediction	degrees01	297	1
#EE82EE	125.603403112023	0.438203728729423	1	prediction	degrees01	402	1
#EE82EE	125.603403112023	0.858803099435465	1	prediction	degrees01	545	1
#EE82EE	125.603403112023	0.599997984880834	1	prediction	degrees01	738	1
#EE82EE	125.603403112023	0.623678227459449	1	prediction	degrees01	1000	1
#EE82EE	142.836290723041	0.983013228252023	1	prediction	degrees01	3	1
#EE82EE	142.836290723041	0.953375711747602	1	prediction	degrees01	4	1
#EE82EE	142.836290723041	0.651480985774643	1	prediction	degrees01	5	1
#EE82EE	142.836290723041	0.723814605670137	1	prediction	degrees01	7	1
#EE82EE	142.836290723041	0.726640017333483	1	prediction	degrees01	10	1
#EE82EE	142.836290723041	0.722020827497997	1	prediction	degrees01	14	1
#EE82EE	142.836290723041	0.744557796828773	1	prediction	degrees01	19	1
#EE82EE	142.836290723041	0.77815132197301	1	prediction	degrees01	26	1
#EE82EE	142.836290723041	0.846692087322557	1	prediction	degrees01	35	1
#EE82EE	142.836290723041	0.855275594515032	1	prediction	degrees01	48	1
#EE82EE	142.836290723041	0.888690827972693	1	prediction	degrees01	65	1
#EE82EE	142.836290723041	0.879498075851283	1	prediction	degrees01	88	1
#EE82EE	142.836290723041	0.874486288412604	1	prediction	degrees01	119	1
#EE82EE	142.836290723041	0.872613254427302	1	prediction	degrees01	162	1
#EE82EE	142.836290723041	0.847036384355208	1	prediction	degrees01	219	1
#EE82EE	142.836290723041	0.874340139926096	1	prediction	degrees01	297	1
#EE82EE	142.836290723041	0.862214299464398	1	prediction	degrees01	402	1
#EE82EE	142.836290723041	0.869059006140745	1	prediction	degrees01	545	1
#EE82EE	142.836290723041	0.877667098679554	1	prediction	degrees01	738	1
#EE82EE	142.836290723041	0.891697727120533	1	prediction	degrees01	1000	1
#EE82EE	143.163661314792	0.981889749258185	1	prediction	degrees01	3	1
#EE82EE	143.163661314792	0.951593284555658	1	prediction	degrees01	4	1
#EE82EE	143.163661314792	0.650894437916833	1	prediction	degrees01	5	1
#EE82EE	143.163661314792	0.722648534151918	1	prediction	degrees01	7	1
#EE82EE	143.163661314792	0.7254068558154	1	prediction	degrees01	10	1
#EE82EE	143.163661314792	0.721015512185848	1	prediction	degrees01	14	1
#EE82EE	143.163661314792	0.743307589953086	1	prediction	degrees01	19	1
#EE82EE	143.163661314792	0.776936238497727	1	prediction	degrees01	26	1
#EE82EE	143.163661314792	0.845774909660816	1	prediction	degrees01	35	1
#EE82EE	143.163661314792	0.854121484994813	1	prediction	degrees01	48	1
#EE82EE	143.163661314792	0.887693492025055	1	prediction	degrees01	65	1
#EE82EE	143.163661314792	0.878856042086923	1	prediction	degrees01	88	1
#EE82EE	143.163661314792	0.873849685209069	1	prediction	degrees01	119	1
#EE82EE	143.163661314792	0.872208259674042	1	prediction	degrees01	162	1
#EE82EE	143.163661314792	0.849580093790056	1	prediction	degrees01	219	1
#EE82EE	143.163661314792	0.874178695507853	1	prediction	degrees01	297	1
#EE82EE	143.163661314792	0.874122691638389	1	prediction	degrees01	402	1
#EE82EE	143.163661314792	0.869053470186762	1	prediction	degrees01	545	1
#EE82EE	143.163661314792	0.882032710194117	1	prediction	degrees01	738	1
#EE82EE	143.163661314792	0.892376902865372	1	prediction	degrees01	1000	1
#EE82EE	146.929248994061	0.968969470098042	1	prediction	degrees01	3	1
#EE82EE	146.929248994061	0.931097351705907	1	prediction	degrees01	4	1
#EE82EE	146.929248994061	0.644145731493484	1	prediction	degrees01	5	1
#EE82EE	146.929248994061	0.709233651685035	1	prediction	degrees01	7	1
#EE82EE	146.929248994061	0.711215166865807	1	prediction	degrees01	10	1
#EE82EE	146.929248994061	0.709396127291525	1	prediction	degrees01	14	1
#EE82EE	146.929248994061	0.728845245547481	1	prediction	degrees01	19	1
#EE82EE	146.929248994061	0.762857769691089	1	prediction	degrees01	26	1
#EE82EE	146.929248994061	0.834777035419111	1	prediction	degrees01	35	1
#EE82EE	146.929248994061	0.84034262348506	1	prediction	degrees01	48	1
#EE82EE	146.929248994061	0.875009673843682	1	prediction	degrees01	65	1
#EE82EE	146.929248994061	0.870510405118123	1	prediction	degrees01	88	1
#EE82EE	146.929248994061	0.86569158627403	1	prediction	degrees01	119	1
#EE82EE	146.929248994061	0.866592970907775	1	prediction	degrees01	162	1
#EE82EE	146.929248994061	0.874067716582494	1	prediction	degrees01	219	1
#EE82EE	146.929248994061	0.871086130037735	1	prediction	degrees01	297	1
#EE82EE	146.929248994061	0.917963097993356	1	prediction	degrees01	402	1
#EE82EE	146.929248994061	0.867828599065176	1	prediction	degrees01	545	1
#EE82EE	146.929248994061	0.912077899496238	1	prediction	degrees01	738	1
#EE82EE	146.929248994061	0.897078975942648	1	prediction	degrees01	1000	1
#EE82EE	149.060155615045	0.961660165221589	1	prediction	degrees01	3	1
#EE82EE	149.060155615045	0.919504270644986	1	prediction	degrees01	4	1
#EE82EE	149.060155615045	0.640325189666324	1	prediction	degrees01	5	1
#EE82EE	149.060155615045	0.701640639751763	1	prediction	degrees01	7	1
#EE82EE	149.060155615045	0.703178400778348	1	prediction	degrees01	10	1
#EE82EE	149.060155615045	0.702775547058104	1	prediction	degrees01	14	1
#EE82EE	149.060155615045	0.720594914211369	1	prediction	degrees01	19	1
#EE82EE	149.060155615045	0.754808039857988	1	prediction	degrees01	26	1
#EE82EE	149.060155615045	0.828192847840052	1	prediction	degrees01	35	1
#EE82EE	149.060155615045	0.832147064443979	1	prediction	degrees01	48	1
#EE82EE	149.060155615045	0.86687004229247	1	prediction	degrees01	65	1
#EE82EE	149.060155615045	0.864984916105271	1	prediction	degrees01	88	1
#EE82EE	149.060155615045	0.860375484567829	1	prediction	degrees01	119	1
#EE82EE	149.060155615045	0.862590298876424	1	prediction	degrees01	162	1
#EE82EE	149.060155615045	0.883569893983063	1	prediction	degrees01	219	1
#EE82EE	149.060155615045	0.868228011360722	1	prediction	degrees01	297	1
#EE82EE	149.060155615045	0.917567402808455	1	prediction	degrees01	402	1
#EE82EE	149.060155615045	0.866065732667533	1	prediction	degrees01	545	1
#EE82EE	149.060155615045	0.914130064108634	1	prediction	degrees01	738	1
#EE82EE	149.060155615045	0.897872143439679	1	prediction	degrees01	1000	1
#EE82EE	149.104537029685	0.961507947717997	1	prediction	degrees01	3	1
#EE82EE	149.104537029685	0.91926285764297	1	prediction	degrees01	4	1
#EE82EE	149.104537029685	0.640245606106469	1	prediction	degrees01	5	1
#EE82EE	149.104537029685	0.701482484028182	1	prediction	degrees01	7	1
#EE82EE	149.104537029685	0.703010970695759	1	prediction	degrees01	10	1
#EE82EE	149.104537029685	0.702637310062257	1	prediction	degrees01	14	1
#EE82EE	149.104537029685	0.720422575003158	1	prediction	degrees01	19	1
#EE82EE	149.104537029685	0.7546397493037	1	prediction	degrees01	26	1
#EE82EE	149.104537029685	0.828052979105811	1	prediction	degrees01	35	1
#EE82EE	149.104537029685	0.831973402302674	1	prediction	degrees01	48	1
#EE82EE	149.104537029685	0.866693336570214	1	prediction	degrees01	65	1
#EE82EE	149.104537029685	0.864863534078936	1	prediction	degrees01	88	1
#EE82EE	149.104537029685	0.860259261300091	1	prediction	degrees01	119	1
#EE82EE	149.104537029685	0.862500286629639	1	prediction	degrees01	162	1
#EE82EE	149.104537029685	0.883732077713125	1	prediction	degrees01	219	1
#EE82EE	149.104537029685	0.868159288140559	1	prediction	degrees01	297	1
#EE82EE	149.104537029685	0.917488963333799	1	prediction	degrees01	402	1
#EE82EE	149.104537029685	0.866019958364392	1	prediction	degrees01	545	1
#EE82EE	149.104537029685	0.914073428702899	1	prediction	degrees01	738	1
#EE82EE	149.104537029685	0.897875350619165	1	prediction	degrees01	1000	1
#EE82EE	150.127921692927	0.957998179909284	1	prediction	degrees01	3	1
#EE82EE	150.127921692927	0.913696624695674	1	prediction	degrees01	4	1
#EE82EE	150.127921692927	0.638410374587908	1	prediction	degrees01	5	1
#EE82EE	150.127921692927	0.69783545586174	1	prediction	degrees01	7	1
#EE82EE	150.127921692927	0.699149722989318	1	prediction	degrees01	10	1
#EE82EE	150.127921692927	0.699445801727998	1	prediction	degrees01	14	1
#EE82EE	150.127921692927	0.716442928074745	1	prediction	degrees01	19	1
#EE82EE	150.127921692927	0.750751985657723	1	prediction	degrees01	26	1
#EE82EE	150.127921692927	0.824796997378593	1	prediction	degrees01	35	1
#EE82EE	150.127921692927	0.827935893824419	1	prediction	degrees01	48	1
#EE82EE	150.127921692927	0.862538907736884	1	prediction	degrees01	65	1
#EE82EE	150.127921692927	0.861992578818517	1	prediction	degrees01	88	1
#EE82EE	150.127921692927	0.857516280459296	1	prediction	degrees01	119	1
#EE82EE	150.127921692927	0.860347761564088	1	prediction	degrees01	162	1
#EE82EE	150.127921692927	0.887060743672217	1	prediction	degrees01	219	1
#EE82EE	150.127921692927	0.866466803555348	1	prediction	degrees01	297	1
#EE82EE	150.127921692927	0.915045733458049	1	prediction	degrees01	402	1
#EE82EE	150.127921692927	0.864857269591254	1	prediction	degrees01	545	1
#EE82EE	150.127921692927	0.911754666990658	1	prediction	degrees01	738	1
#EE82EE	150.127921692927	0.89777971340653	1	prediction	degrees01	1000	1
#EE82EE	150.229728852166	0.957649045687399	1	prediction	degrees01	3	1
#EE82EE	150.229728852166	0.913142941098708	1	prediction	degrees01	4	1
#EE82EE	150.229728852166	0.638227791142534	1	prediction	degrees01	5	1
#EE82EE	150.229728852166	0.697472632083912	1	prediction	degrees01	7	1
#EE82EE	150.229728852166	0.698765550361521	1	prediction	degrees01	10	1
#EE82EE	150.229728852166	0.699127896984125	1	prediction	degrees01	14	1
#EE82EE	150.229728852166	0.716046432550467	1	prediction	degrees01	19	1
#EE82EE	150.229728852166	0.750364475859161	1	prediction	degrees01	26	1
#EE82EE	150.229728852166	0.824469872031942	1	prediction	degrees01	35	1
#EE82EE	150.229728852166	0.827530794666835	1	prediction	degrees01	48	1
#EE82EE	150.229728852166	0.862117314288344	1	prediction	degrees01	65	1
#EE82EE	150.229728852166	0.861699397589381	1	prediction	degrees01	88	1
#EE82EE	150.229728852166	0.857236774659876	1	prediction	degrees01	119	1
#EE82EE	150.229728852166	0.860125497637865	1	prediction	degrees01	162	1
#EE82EE	150.229728852166	0.887348638489178	1	prediction	degrees01	219	1
#EE82EE	150.229728852166	0.866286998457571	1	prediction	degrees01	297	1
#EE82EE	150.229728852166	0.914739158933582	1	prediction	degrees01	402	1
#EE82EE	150.229728852166	0.864730198100286	1	prediction	degrees01	545	1
#EE82EE	150.229728852166	0.911422245241015	1	prediction	degrees01	738	1
#EE82EE	150.229728852166	0.897751271678386	1	prediction	degrees01	1000	1
#EE82EE	150.910025185186	0.955316154619358	1	prediction	degrees01	3	1
#EE82EE	150.910025185186	0.909443346306951	1	prediction	degrees01	4	1
#EE82EE	150.910025185186	0.637007670940627	1	prediction	degrees01	5	1
#EE82EE	150.910025185186	0.695048103055656	1	prediction	degrees01	7	1
#EE82EE	150.910025185186	0.696198186826354	1	prediction	degrees01	10	1
#EE82EE	150.910025185186	0.697001685762809	1	prediction	degrees01	14	1
#EE82EE	150.910025185186	0.713394201300361	1	prediction	degrees01	19	1
#EE82EE	150.910025185186	0.747771566926773	1	prediction	degrees01	26	1
#EE82EE	150.910025185186	0.822269065615722	1	prediction	degrees01	35	1
#EE82EE	150.910025185186	0.824807991426068	1	prediction	degrees01	48	1
#EE82EE	150.910025185186	0.859261978457261	1	prediction	degrees01	65	1
#EE82EE	150.910025185186	0.859704933153103	1	prediction	degrees01	88	1
#EE82EE	150.910025185186	0.855338068260906	1	prediction	degrees01	119	1
#EE82EE	150.910025185186	0.858602091267128	1	prediction	degrees01	162	1
#EE82EE	150.910025185186	0.889070920838773	1	prediction	degrees01	219	1
#EE82EE	150.910025185186	0.865031466562744	1	prediction	degrees01	297	1
#EE82EE	150.910025185186	0.912410444263076	1	prediction	degrees01	402	1
#EE82EE	150.910025185186	0.863826919783205	1	prediction	degrees01	545	1
#EE82EE	150.910025185186	0.908760268266871	1	prediction	degrees01	738	1
#EE82EE	150.910025185186	0.897463483509867	1	prediction	degrees01	1000	1
#EE82EE	151.598745001819	0.95295454765866	1	prediction	degrees01	3	1
#EE82EE	151.598745001819	0.905698356386648	1	prediction	degrees01	4	1
#EE82EE	151.598745001819	0.635772337431934	1	prediction	degrees01	5	1
#EE82EE	151.598745001819	0.692593437220046	1	prediction	degrees01	7	1
#EE82EE	151.598745001819	0.693598603905518	1	prediction	degrees01	10	1
#EE82EE	151.598745001819	0.694845771660433	1	prediction	degrees01	14	1
#EE82EE	151.598745001819	0.71070423528363	1	prediction	degrees01	19	1
#EE82EE	151.598745001819	0.74514037416922	1	prediction	degrees01	26	1
#EE82EE	151.598745001819	0.820014708259311	1	prediction	degrees01	35	1
#EE82EE	151.598745001819	0.822023608304894	1	prediction	degrees01	48	1
#EE82EE	151.598745001819	0.856304289447071	1	prediction	degrees01	65	1
#EE82EE	151.598745001819	0.857622855159339	1	prediction	degrees01	88	1
#EE82EE	151.598745001819	0.853360667884066	1	prediction	degrees01	119	1
#EE82EE	151.598745001819	0.85699153385481	1	prediction	degrees01	162	1
#EE82EE	151.598745001819	0.890457321563311	1	prediction	degrees01	219	1
#EE82EE	151.598745001819	0.86366336863323	1	prediction	degrees01	297	1
#EE82EE	151.598745001819	0.909569506987276	1	prediction	degrees01	402	1
#EE82EE	151.598745001819	0.862814843735492	1	prediction	degrees01	545	1
#EE82EE	151.598745001819	0.905330566970679	1	prediction	degrees01	738	1
#EE82EE	151.598745001819	0.896981872254843	1	prediction	degrees01	1000	1
#EE82EE	154.112828353666	0.944335279711226	1	prediction	degrees01	3	1
#EE82EE	154.112828353666	0.892031311720048	1	prediction	degrees01	4	1
#EE82EE	154.112828353666	0.631262028797359	1	prediction	degrees01	5	1
#EE82EE	154.112828353666	0.683632025602544	1	prediction	degrees01	7	1
#EE82EE	154.112828353666	0.684105506600386	1	prediction	degrees01	10	1
#EE82EE	154.112828353666	0.686947109911011	1	prediction	degrees01	14	1
#EE82EE	154.112828353666	0.700843249735458	1	prediction	degrees01	19	1
#EE82EE	154.112828353666	0.735482883474066	1	prediction	degrees01	26	1
#EE82EE	154.112828353666	0.811562711714528	1	prediction	degrees01	35	1
#EE82EE	154.112828353666	0.811626491673067	1	prediction	degrees01	48	1
#EE82EE	154.112828353666	0.84495020960832	1	prediction	degrees01	65	1
#EE82EE	154.112828353666	0.849480193866484	1	prediction	degrees01	88	1
#EE82EE	154.112828353666	0.845665491265963	1	prediction	degrees01	119	1
#EE82EE	154.112828353666	0.85051646901414	1	prediction	degrees01	162	1
#EE82EE	154.112828353666	0.892489264434556	1	prediction	degrees01	219	1
#EE82EE	154.112828353666	0.857815107300595	1	prediction	degrees01	297	1
#EE82EE	154.112828353666	0.89523905612039	1	prediction	degrees01	402	1
#EE82EE	154.112828353666	0.858252548304297	1	prediction	degrees01	545	1
#EE82EE	154.112828353666	0.887558210157271	1	prediction	degrees01	738	1
#EE82EE	154.112828353666	0.893127084844098	1	prediction	degrees01	1000	1
#EE82EE	161.241669423326	0.919907904909706	1	prediction	degrees01	3	1
#EE82EE	161.241669423326	0.85330860424295	1	prediction	degrees01	4	1
#EE82EE	161.241669423326	0.618465698949715	1	prediction	degrees01	5	1
#EE82EE	161.241669423326	0.658213623830025	1	prediction	degrees01	7	1
#EE82EE	161.241669423326	0.657156493230066	1	prediction	degrees01	10	1
#EE82EE	161.241669423326	0.664305629678508	1	prediction	degrees01	14	1
#EE82EE	161.241669423326	0.67253099063271	1	prediction	degrees01	19	1
#EE82EE	161.241669423326	0.707651322554431	1	prediction	degrees01	26	1
#EE82EE	161.241669423326	0.785736804775847	1	prediction	degrees01	35	1
#EE82EE	161.241669423326	0.780265162886095	1	prediction	degrees01	48	1
#EE82EE	161.241669423326	0.808361987756588	1	prediction	degrees01	65	1
#EE82EE	161.241669423326	0.821682307637413	1	prediction	degrees01	88	1
#EE82EE	161.241669423326	0.81966586223612	1	prediction	degrees01	119	1
#EE82EE	161.241669423326	0.826838646487413	1	prediction	degrees01	162	1
#EE82EE	161.241669423326	0.874079841287294	1	prediction	degrees01	219	1
#EE82EE	161.241669423326	0.833546285061784	1	prediction	degrees01	297	1
#EE82EE	161.241669423326	0.825619058517741	1	prediction	degrees01	402	1
#EE82EE	161.241669423326	0.837307545363177	1	prediction	degrees01	545	1
#EE82EE	161.241669423326	0.812757730796666	1	prediction	degrees01	738	1
#EE82EE	161.241669423326	0.851414127682935	1	prediction	degrees01	1000	1
#EE82EE	161.968368052779	0.917418961076704	1	prediction	degrees01	3	1
#EE82EE	161.968368052779	0.849363928789089	1	prediction	degrees01	4	1
#EE82EE	161.968368052779	0.617160720659012	1	prediction	degrees01	5	1
#EE82EE	161.968368052779	0.655621925704657	1	prediction	degrees01	7	1
#EE82EE	161.968368052779	0.654406853952011	1	prediction	degrees01	10	1
#EE82EE	161.968368052779	0.661977428592687	1	prediction	degrees01	14	1
#EE82EE	161.968368052779	0.669616142621561	1	prediction	degrees01	19	1
#EE82EE	161.968368052779	0.704777310325354	1	prediction	degrees01	26	1
#EE82EE	161.968368052779	0.782953217529555	1	prediction	degrees01	35	1
#EE82EE	161.968368052779	0.776921268209939	1	prediction	degrees01	48	1
#EE82EE	161.968368052779	0.804300037093266	1	prediction	degrees01	65	1
#EE82EE	161.968368052779	0.818454065625424	1	prediction	degrees01	88	1
#EE82EE	161.968368052779	0.816661347377061	1	prediction	degrees01	119	1
#EE82EE	161.968368052779	0.823969483986269	1	prediction	degrees01	162	1
#EE82EE	161.968368052779	0.870408055143539	1	prediction	degrees01	219	1
#EE82EE	161.968368052779	0.830418234499474	1	prediction	degrees01	297	1
#EE82EE	161.968368052779	0.816851155671522	1	prediction	degrees01	402	1
#EE82EE	161.968368052779	0.834473383316235	1	prediction	degrees01	545	1
#EE82EE	161.968368052779	0.804501953452385	1	prediction	degrees01	738	1
#EE82EE	161.968368052779	0.843707120146258	1	prediction	degrees01	1000	1
#EE82EE	176.966337340922	0.866101383626396	1	prediction	degrees01	3	1
#EE82EE	176.966337340922	0.768065497529519	1	prediction	degrees01	4	1
#EE82EE	176.966337340922	0.590208816541382	1	prediction	degrees01	5	1
#EE82EE	176.966337340922	0.602112237301513	1	prediction	degrees01	7	1
#EE82EE	176.966337340922	0.597557979429204	1	prediction	degrees01	10	1
#EE82EE	176.966337340922	0.613103923054995	1	prediction	degrees01	14	1
#EE82EE	176.966337340922	0.608305587005952	1	prediction	degrees01	19	1
#EE82EE	176.966337340922	0.643956991177519	1	prediction	degrees01	26	1
#EE82EE	176.966337340922	0.719582660113105	1	prediction	degrees01	35	1
#EE82EE	176.966337340922	0.702642437780591	1	prediction	degrees01	48	1
#EE82EE	176.966337340922	0.709947747205549	1	prediction	degrees01	65	1
#EE82EE	176.966337340922	0.735916024156786	1	prediction	degrees01	88	1
#EE82EE	176.966337340922	0.739847721653574	1	prediction	degrees01	119	1
#EE82EE	176.966337340922	0.745825291722685	1	prediction	degrees01	162	1
#EE82EE	176.966337340922	0.745378255340807	1	prediction	degrees01	219	1
#EE82EE	176.966337340922	0.741006932954253	1	prediction	degrees01	297	1
#EE82EE	176.966337340922	0.663371137389277	1	prediction	degrees01	402	1
#EE82EE	176.966337340922	0.747672422264114	1	prediction	degrees01	545	1
#EE82EE	176.966337340922	0.672077428598001	1	prediction	degrees01	738	1
#EE82EE	176.966337340922	0.624953741416102	1	prediction	degrees01	1000	1
#EE82EE	185.360080340991	0.837426422725526	1	prediction	degrees01	3	1
#EE82EE	185.360080340991	0.722665157696252	1	prediction	degrees01	4	1
#EE82EE	185.360080340991	0.575112153591237	1	prediction	degrees01	5	1
#EE82EE	185.360080340991	0.572151097552903	1	prediction	degrees01	7	1
#EE82EE	185.360080340991	0.565661476854985	1	prediction	degrees01	10	1
#EE82EE	185.360080340991	0.585076152168615	1	prediction	degrees01	14	1
#EE82EE	185.360080340991	0.573065848655177	1	prediction	degrees01	19	1
#EE82EE	185.360080340991	0.608684731343626	1	prediction	degrees01	26	1
#EE82EE	185.360080340991	0.679459148299893	1	prediction	degrees01	35	1
#EE82EE	185.360080340991	0.657366727960074	1	prediction	degrees01	48	1
#EE82EE	185.360080340991	0.651228847766844	1	prediction	degrees01	65	1
#EE82EE	185.360080340991	0.677664720527046	1	prediction	degrees01	88	1
#EE82EE	185.360080340991	0.685002899863054	1	prediction	degrees01	119	1
#EE82EE	185.360080340991	0.687515846956345	1	prediction	degrees01	162	1
#EE82EE	185.360080340991	0.655059789369224	1	prediction	degrees01	219	1
#EE82EE	185.360080340991	0.675481118805671	1	prediction	degrees01	297	1
#EE82EE	185.360080340991	0.630973090429471	1	prediction	degrees01	402	1
#EE82EE	185.360080340991	0.68001986690933	1	prediction	degrees01	545	1
#EE82EE	185.360080340991	0.638173295925934	1	prediction	degrees01	738	1
#EE82EE	185.360080340991	0.612085364440816	1	prediction	degrees01	1000	1
#EE82EE	191.939502590286	0.814974426983268	1	prediction	degrees01	3	1
#EE82EE	191.939502590286	0.687130542671421	1	prediction	degrees01	4	1
#EE82EE	191.939502590286	0.563274182095556	1	prediction	degrees01	5	1
#EE82EE	191.939502590286	0.548661239825186	1	prediction	degrees01	7	1
#EE82EE	191.939502590286	0.540620992626939	1	prediction	degrees01	10	1
#EE82EE	191.939502590286	0.562774197333258	1	prediction	degrees01	14	1
#EE82EE	191.939502590286	0.544999452216747	1	prediction	degrees01	19	1
#EE82EE	191.939502590286	0.580430557339687	1	prediction	degrees01	26	1
#EE82EE	191.939502590286	0.64583797808171	1	prediction	degrees01	35	1
#EE82EE	191.939502590286	0.620420489758705	1	prediction	degrees01	48	1
#EE82EE	191.939502590286	0.603908048228579	1	prediction	degrees01	65	1
#EE82EE	191.939502590286	0.627231870781787	1	prediction	degrees01	88	1
#EE82EE	191.939502590286	0.636810776949523	1	prediction	degrees01	119	1
#EE82EE	191.939502590286	0.635986338177838	1	prediction	degrees01	162	1
#EE82EE	191.939502590286	0.584128903748215	1	prediction	degrees01	219	1
#EE82EE	191.939502590286	0.620680071279004	1	prediction	degrees01	297	1
#EE82EE	191.939502590286	0.616402587575532	1	prediction	degrees01	402	1
#EE82EE	191.939502590286	0.622117695218863	1	prediction	degrees01	545	1
#EE82EE	191.939502590286	0.62183120075119	1	prediction	degrees01	738	1
#EE82EE	191.939502590286	0.646385141510178	1	prediction	degrees01	1000	1
#EE82EE	192.922706129584	0.811621243588446	1	prediction	degrees01	3	1
#EE82EE	192.922706129584	0.681824446432636	1	prediction	degrees01	4	1
#EE82EE	192.922706129584	0.561504901646025	1	prediction	degrees01	5	1
#EE82EE	192.922706129584	0.545150725110582	1	prediction	degrees01	7	1
#EE82EE	192.922706129584	0.536876215455162	1	prediction	degrees01	10	1
#EE82EE	192.922706129584	0.559416655395734	1	prediction	degrees01	14	1
#EE82EE	192.922706129584	0.540772705464844	1	prediction	degrees01	19	1
#EE82EE	192.922706129584	0.576163169811313	1	prediction	degrees01	26	1
